书名,标题,出版日期,作者,条目链接
"洛丽塔原型","2024/5/1","[美]萨拉·魏恩曼","https://book.douban.com/subject/36829305/"
"在天使手中","2009/1","[法] 多米尼克·费尔南德兹","https://book.douban.com/subject/3391927/"
"A Brief History of Intelligence","2023/10/24","Max Bennett","https://book.douban.com/subject/36704605/"
"黑格尔入门","2024/5","[德] 蒂娜·埃蒙茨","https://book.douban.com/subject/36848120/"
"原子習慣","2019/6/1","James Clear","https://book.douban.com/subject/33536171/"
"明日传奇","2023/2","[美]加·泽文（Gabrielle Zevin）","https://book.douban.com/subject/36089547/"
"Moebius Library:The World of Edena","2016/11/8","Moebius","https://book.douban.com/subject/26780502/"
"我们时代的神经症人格","2011/5","卡伦·霍尼","https://book.douban.com/subject/6511362/"
"我们八月见","2024/3/6","[哥伦比亚]加西亚·马尔克斯","https://book.douban.com/subject/36754770/"
"德里纳河上的桥","2017/8","[塞尔维亚] 伊沃·安德里奇","https://book.douban.com/subject/27077339/"
"边界的诱惑","2024/2","柏琳","https://book.douban.com/subject/36679041/"
"汪晖对话集","2023/11","汪晖","https://book.douban.com/subject/35489968/"
"反抗绝望","2024/1","汪晖","https://book.douban.com/subject/36602176/"
"漫长的告别","2020/5","[美] 雷蒙德·钱德勒","https://book.douban.com/subject/34970873/"
"怎样顺利完成论文","2022/6/1","[英] 罗伊娜·默里","https://book.douban.com/subject/35960196/"
"顺利完成硕博论文：关于内容和过程的贴心指导（原书第4版）","2023/1","[美]克叶尔·埃瑞克·鲁德斯坦 [美]雷·R·牛顿","https://book.douban.com/subject/36326233/"
"英语科技写作","2023/6","[英]希拉里·格拉斯曼-蒂欧 (Hilary Glasman‐Deal)","https://book.douban.com/subject/36437925/"
"质性研究初学者实用指南","2024/2","[新西兰] 弗吉尼亚·布劳恩","https://book.douban.com/subject/36349587/"
"""They say/I Say""","2014/3/18","Gerald Graff","https://book.douban.com/subject/24762199/"
"文献综述写作","2022/10","［美］ 何塞·L. 加尔万","https://book.douban.com/subject/36118869/"
"费马大定理","2013/1","[英] 西蒙·辛格","https://book.douban.com/subject/20494401/"
"玫瑰的名字","2020/5/1","[意] 翁贝托·埃科","https://book.douban.com/subject/26704404/"
"大英博物馆在倒塌","2010/3","[英]戴维·洛奇","https://book.douban.com/subject/4219027/"
"婚姻中的陌生人","2018/10","[塞尔维亚]埃米尔·库斯图里卡","https://book.douban.com/subject/30299534/"
"证据","2023/9","[美] 霍华德·S.贝克尔","https://book.douban.com/subject/36502892/"
"Python 3网络爬虫开发实战","2018/4","崔庆才","https://book.douban.com/subject/30175598/"
"Text as Data","2022/1/11","Justin Grimmer","https://book.douban.com/subject/35456690/"
"索拉里斯星","2021/8","[波] 斯坦尼斯瓦夫·莱姆","https://book.douban.com/subject/35049755/"
"有声的左翼","2020/7","康凌","https://book.douban.com/subject/35047242/"
"存在与荒谬","1999/01","潘绥铭","https://book.douban.com/subject/1058804/"
"奥兰多","2020/7","[英] 弗吉尼亚·伍尔夫","https://book.douban.com/subject/35088135/"
"平乐县志","2023/10","颜歌","https://book.douban.com/subject/36520183/"
"艾伦•图灵传","2012/8/1","（英）安德鲁·霍奇斯","https://book.douban.com/subject/11541213/"
"汉语语音新探","2012/12","冉启斌","https://book.douban.com/subject/23480883/"
"老友、爱人和大麻烦","2024/1","[加] 马修·派瑞","https://book.douban.com/subject/36502890/"
"小孩共和国","2023/9","[法] 萨米埃尔·布雄","https://book.douban.com/subject/36428048/"
"赛博空间的奥德赛","2007/2","(荷兰)约斯·德·穆尔 (Jos de Mul)","https://book.douban.com/subject/2052230/"
"The Art of Failure","2016/9/2","Jesper Juul","https://book.douban.com/subject/27122107/"
"疯狂旅行者","2023/9","[加]伊恩·哈金","https://book.douban.com/subject/36432535/"
"连续性","","赵元任","https://book.douban.com/subject/36503939/"
"笔记文选读","2021/7","吕叔湘 编著","https://book.douban.com/subject/35543519/"
"生成音系学原理","","世界图书出版公司","https://book.douban.com/subject/35664618/"
"声景学","2022/8","[加] R.穆雷·谢弗","https://book.douban.com/subject/36115239/"
"笑忘录","2022/9","米兰·昆德拉","https://book.douban.com/subject/35914064/"
"西方文学十五讲（修订版）","2012/7","徐葆耕","https://book.douban.com/subject/11534347/"
"我曾侍候过英国国王","2019/4","[捷克]博胡米尔·赫拉巴尔","https://book.douban.com/subject/30334633/"
"春之祭","2021/10/1","(英) 吉莲·摩尔","https://book.douban.com/subject/35602254/"
"纽约客","2014/12","白先勇","https://book.douban.com/subject/26253698/"
"无罪者","2022/8","[奥] 赫尔曼·布洛赫","https://book.douban.com/subject/35947076/"
"阿尔戈","2023/6","[美国] 玛吉·尼尔森","https://book.douban.com/subject/36402186/"
"畫外音","2023/7/13","白睿文（Michael Berry）","https://book.douban.com/subject/36481384/"
"实验室生活","2023/6","[法]布鲁诺·拉图尔","https://book.douban.com/subject/36304482/"
"数字人文导论","2022/11","[美]艾琳·加德纳","https://book.douban.com/subject/36174754/"
"非亲非故","2023/6","索耳","https://book.douban.com/subject/36352679/"
"野菩萨","2023/9/1","[马来西亚]黎紫书","https://book.douban.com/subject/36490318/"
"汉语量词加工的神经机制","","","https://book.douban.com/subject/36131954/"
"正午时分","2004/04","袁立","https://book.douban.com/subject/1067773/"
"变化无穷的语言","2023/7","[美]王士元","https://book.douban.com/subject/4897593/"
"Python Deep Learning","2017/5/4","Valentino Zocca","https://book.douban.com/subject/27038206/"
"汉语水语关系论","2004/12","曾晓渝","https://book.douban.com/subject/1226632/"
"路邊野餐","2016/4/1","毕赣","https://book.douban.com/subject/26758416/"
"蓝狗的眼睛","2015/9/1","[哥伦比亚] 加西亚·马尔克斯","https://book.douban.com/subject/26534971/"
"人語響，文字留痕","2023/7","張洪年","https://book.douban.com/subject/36409855/"
"地球上最后的夜晚","2013/4/1","[智利] 罗贝托·波拉尼奥","https://book.douban.com/subject/20501761/"
"红河之月","2002/1","邢公畹","https://book.douban.com/subject/1125121/"
"性别是流动的吗？","2020/10","[英] 萨莉·海因斯 著","https://book.douban.com/subject/35184850/"
"大学，有什么用？","2023/6/9","[英] 斯蒂芬·科利尼","https://book.douban.com/subject/36361942/"
"Concepts of Modern Mathematics","1995/2/1","Ian Stewart","https://book.douban.com/subject/2874816/"
"鳄鱼","2023/6","莫言","https://book.douban.com/subject/36398795/"
